Date,close,daily_return,ma_7,ma_30,volatility_30,rsi_14
2019-02-12,332.1910400390625,-0.016426273869782126,341.08128574916293,351.498935953776,0.01697341891408996,35.75832363503616
2019-02-14,331.8533935546875,-0.0010164226113241748,339.62025669642856,350.8348114013672,0.016957004147563955,36.77872282217363
2019-02-15,330.11669921875,-0.005233317994234432,338.17301286969865,350.1562143961589,0.01696521454596088,39.69882906354092
2019-02-18,326.8362121582031,-0.009937355693639405,335.34054129464283,349.30555318196616,0.016970638361251077,46.17831635993674
2019-02-19,331.177978515625,0.013284226765301943,333.21791294642856,348.5192159016927,0.017131098162463932,47.187506177720664
2019-02-20,333.0594482421875,0.005681143821806733,331.8533717564174,347.3951894124349,0.01581021744766631,27.931835869795336
2019-02-21,338.9448547363281,0.017670738738091663,332.0256609235491,346.3998046875,0.01618940756410295,37.245365029967125
2019-02-22,339.66851806640625,0.0021350473977281847,333.0938720703125,345.51698608398436,0.016189405280361304,46.94119958561068
2019-02-25,343.0936584472656,0.01008377343993283,334.69962419782365,344.7788909912109,0.01634826563726209,51.14253223912364
2019-02-26,335.95391845703125,-0.02080988620584423,335.5335126604353,343.9700419108073,0.016573501306317854,45.67542694281342
2019-02-27,333.3970947265625,-0.007610638215537757,336.4707815987723,343.0952616373698,0.016602436915330768,35.51109813473482
2019-02-28,337.8353271484375,0.013312150861767513,337.4218314034598,342.2864125569661,0.016767725333189393,41.73154696118997
2019-03-01,341.7911376953125,0.011709286237957306,338.6692156110491,341.63193562825523,0.01695843595914541,49.18191487871955
2019-03-05,350.474609375,0.025405783597081788,340.31632341657365,341.35052490234375,0.017630192027211528,61.806787022566446
2019-03-06,358.8686218261719,0.02395041531294062,343.0591953822545,341.3585642496745,0.018192755027033203,73.4919076266044
2019-03-07,357.7590637207031,-0.003091822572345748,345.1542532784598,341.4148457845052,0.018151694713755467,72.50620800022058
2019-03-08,357.566162109375,-0.0005391941976869985,348.24171665736606,341.51776326497395,0.01813012241071663,74.50473659146313
2019-03-11,362.6314697265625,0.014166070937210451,352.41805594308033,341.8731435139974,0.018240638707568344,80.96834305731791
2019-03-12,374.5471496582031,0.032858924076902385,357.66260201590404,342.87013448079426,0.01863855089624545,83.17348699994818
2019-03-13,378.1170349121094,0.00953120390093476,362.85201590401783,344.4251210530599,0.01696631830319818,83.59716722364342
2019-03-14,374.2576599121094,-0.01020682657393912,366.24959455217635,345.7453308105469,0.01714682903327846,77.15133113393934
2019-03-15,381.39739990234375,0.019077071106336385,369.4679914202009,346.69086303710935,0.014513761804000713,79.20322305619675
2019-03-18,384.05072021484375,0.006956839016677652,373.2239423479353,347.77147318522134,0.014478279836453235,78.97610414531913
2019-03-19,384.3883666992188,0.0008791715953200274,377.0556858607701,349.1785166422526,0.01334152097320488,87.91538259394636
2019-03-20,379.0818481445313,-0.013805096653301763,379.4057399204799,350.4118916829427,0.013713427433732958,84.28681497279956
2019-03-22,378.0204772949219,-0.002799846140891349,379.9019295828683,351.6709940592448,0.013664164169423837,81.76963026907458
2019-03-25,370.0124206542969,-0.021184187422675804,378.74412754603793,352.4492909749349,0.014072488446820396,70.9677609522656
2019-03-26,380.23968505859375,0.027640327279316423,379.5987025669643,353.5894012451172,0.014787103737758364,71.61882638744194
2019-03-27,379.3712768554688,-0.00228384420997807,379.3092564174107,354.814735921224,0.014617984622301948,66.71910952328102
2019-03-28,386.4627380371094,0.01869266761685351,379.6538303920201,356.4388661702474,0.014476081258794713,71.32613756844094
2019-04-01,384.2436828613281,-0.005741964120660414,379.63316127232144,358.1739542643229,0.014066509028974732,69.24143954491566
2019-04-02,383.1823425292969,-0.002762154277014539,380.2189461844308,359.8849192301432,0.014095662196836606,65.73113054382475
2019-04-03,378.3099670410156,-0.012715553269286528,380.2603018624442,361.4913614908854,0.014345148002529558,53.22845523261111
2019-04-04,375.0777893066406,-0.008543728730320721,380.98392595563615,363.0994140625,0.01429845583581033,47.377161951756
2019-04-05,376.814453125,0.00463014304731213,380.4946071079799,364.6206298828125,0.01420625684425033,52.29040126104521
2019-04-08,373.4858093261719,-0.00883364152097399,379.65382603236606,365.9681752522786,0.014407201672565567,42.393330817797555
2019-04-09,383.1823425292969,0.025962253346704323,379.18519810267856,367.44275817871096,0.014755300820531636,49.26467890074212
2019-04-10,380.3361206054688,-0.007427852507609911,378.6269749232701,368.798344930013,0.014904041098711148,46.70849301214136
2019-04-11,376.33203125,-0.010527765149138557,377.6483590262277,369.9062906901042,0.015082366611633096,47.71813297460682
2019-04-12,380.7220153808594,0.011665188626856615,377.99293736049106,371.3985605875651,0.014452213703107937,52.12444275495041
2019-04-15,378.9371032714844,-0.004688229304495195,378.5442679268973,372.91656087239585,0.014378974423036947,57.7796529370954
2019-04-16,392.6859436035156,0.036282644832963395,380.8116237095424,374.7449147542318,0.015443416702892421,60.22184136958575
2019-04-18,390.1773681640625,-0.006388248625435855,383.19613211495533,376.3577891031901,0.015531247709171105,58.64198675832873
2019-04-22,380.6255798339844,-0.024480631398543284,382.8308803013393,377.3628214518229,0.01588655231660986,45.50857932920804
2019-04-23,382.55517578125,0.005069538279868668,383.14788818359375,378.1523732503255,0.015389071193248886,48.69495933379218
2019-04-24,386.9934387207031,0.011601628262875696,384.6709463936942,379.12685241699216,0.0154470279228386,52.79944980304634
2019-04-25,381.4938659667969,-0.014211023246508692,384.78121076311385,379.9244425455729,0.015745779971755382,52.317387715646106
2019-04-26,392.8789367675781,0.029843391510185224,386.7729012625558,380.9326914469401,0.016400392770576908,61.58193616024271
2019-04-30,393.1683654785156,0.0007366867598419535,386.8418186732701,381.55339864095055,0.015387781692418261,60.844550880560085
2019-05-02,381.63861083984375,-0.02932523481292626,385.6219961983817,381.67078450520836,0.016316005369429978,54.87592403114301
2019-05-03,387.6688232421875,0.0158008446500566,386.628173828125,382.1178232828776,0.01642155434229315,52.806284605396826
2019-05-06,387.1863403320313,-0.0012445749599389044,387.2897687639509,382.3107879638672,0.016078688698579997,54.41536206409541
2019-05-07,372.9068603515625,-0.03688012332310964,385.2774004255022,381.9393259684245,0.01741959690682568,48.05051201937607
2019-05-08,368.7581481933594,-0.011125330744228945,383.45801217215404,381.41831868489584,0.01751648079879131,43.17183010670583
2019-05-09,367.98626708984375,-0.002093190638084219,379.90191650390625,381.0484659830729,0.017356443552746802,43.6768832856799
2019-05-10,371.55615234375,0.009701137170520235,376.81445748465404,380.83298848470054,0.017457646407723335,36.17426337592858
2019-05-13,363.0656433105469,-0.02285121368505294,374.1611764090402,380.60142923990884,0.01752850162504782,33.54803918409554
2019-05-14,367.0214538574219,0.010895579407637301,371.21155221121654,380.16082153320315,0.01685577589890601,41.14322316900076
2019-05-15,363.7892761230469,-0.008806508993969064,367.8691144670759,379.64142150878905,0.016914320672277196,37.98647826523559
2019-05-16,369.047607421875,0.014454332889817234,367.3177926199777,379.0609171549479,0.016758914678786447,38.63084210986254
2019-05-17,375.9943542480469,0.018823443605829215,368.3515363420759,378.7859395345052,0.017135364743572117,46.57864959484808
2019-05-20,393.3612976074219,0.046189372694457775,371.9765407017299,379.1252380371094,0.019134607589203753,50.279298019433185
2019-05-21,386.0768127441406,-0.01851856018268283,374.05092075892856,379.38413289388023,0.019307121942390277,46.20152686929026
2019-05-22,391.093994140625,0.012995293244428385,378.05497087751115,379.9180063883463,0.019345928423068134,55.44446412530523
