,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
522,2021-03-26,268.5621753957124,197.1604837859524,321.5842928657394,268.5621753957124,268.5621753957124,-9.740211248515894,-9.740211248515894,-9.740211248515894,-9.740211248515894,-9.740211248515894,-9.740211248515894,0.0,0.0,0.0,258.8219641471965
523,2021-03-30,271.1884592121743,199.27717444212163,329.77701383520184,271.1884592121743,271.1884592121743,-8.248179499709288,-8.248179499709288,-8.248179499709288,-8.248179499709288,-8.248179499709288,-8.248179499709288,0.0,0.0,0.0,262.940279712465
524,2021-03-31,271.84503016628975,198.34160647567074,323.2483007869026,271.84503016628975,271.84503016628975,-7.883379749369014,-7.883379749369014,-7.883379749369014,-7.883379749369014,-7.883379749369014,-7.883379749369014,0.0,0.0,0.0,263.96165041692075
525,2021-04-01,272.5016011204052,198.42956396389337,331.3389923561009,272.5016011204052,272.5016011204052,-7.5369718972014805,-7.5369718972014805,-7.5369718972014805,-7.5369718972014805,-7.5369718972014805,-7.5369718972014805,0.0,0.0,0.0,264.96462922320376
526,2021-04-05,275.12788493686713,209.36264004557967,340.5592092005446,275.12788493686713,275.12788493686713,-6.425949846974493,-6.425949846974493,-6.425949846974493,-6.425949846974493,-6.425949846974493,-6.425949846974493,0.0,0.0,0.0,268.70193508989263
527,2021-04-06,275.78445589098266,207.80456755427502,337.1926891829353,275.78445589098266,275.78445589098266,-6.228265254748706,-6.228265254748706,-6.228265254748706,-6.228265254748706,-6.228265254748706,-6.228265254748706,0.0,0.0,0.0,269.55619063623396
528,2021-04-07,276.44102684509807,206.9960578179143,334.1881145911254,276.44102684509807,276.44102684509807,-6.062887632369702,-6.062887632369702,-6.062887632369702,-6.062887632369702,-6.062887632369702,-6.062887632369702,0.0,0.0,0.0,270.37813921272834
529,2021-04-08,277.0975977992136,208.8960669917146,335.77594186634,277.0975977992136,277.0975977992136,-5.928057661683813,-5.928057661683813,-5.928057661683813,-5.928057661683813,-5.928057661683813,-5.928057661683813,0.0,0.0,0.0,271.1695401375298
530,2021-04-09,277.75416875332905,204.41052801711555,339.1566383499223,277.75416875332905,277.75416875332905,-5.821138937139769,-5.821138937139769,-5.821138937139769,-5.821138937139769,-5.821138937139769,-5.821138937139769,0.0,0.0,0.0,271.9330298161893
531,2021-04-12,279.72388161567557,211.91294435597888,340.7448284635303,279.72388161567557,279.72388161567557,-5.631823857695605,-5.631823857695605,-5.631823857695605,-5.631823857695605,-5.631823857695605,-5.631823857695605,0.0,0.0,0.0,274.09205775797994
532,2021-04-13,280.380452569791,213.00987891463527,339.4199217595307,280.380452569791,280.380452569791,-5.598564045253618,-5.598564045253618,-5.598564045253618,-5.598564045253618,-5.598564045253618,-5.598564045253618,0.0,0.0,0.0,274.78188852453735
533,2021-04-15,281.69359447802196,209.3583807558557,336.2364236227698,281.69359447802196,281.69359447802196,-5.550626078900361,-5.550626078900361,-5.550626078900361,-5.550626078900361,-5.550626078900361,-5.550626078900361,0.0,0.0,0.0,276.1429683991216
534,2021-04-16,282.3501654321374,210.98807569166414,344.27342203571254,282.3501654321374,282.3501654321374,-5.5278408789178295,-5.5278408789178295,-5.5278408789178295,-5.5278408789178295,-5.5278408789178295,-5.5278408789178295,0.0,0.0,0.0,276.8223245532195
535,2021-04-19,284.3198782944839,212.56534060245218,342.59199079160754,284.3198782944839,284.3198782944839,-5.425379098833479,-5.425379098833479,-5.425379098833479,-5.425379098833479,-5.425379098833479,-5.425379098833479,0.0,0.0,0.0,278.8944991956504
536,2021-04-20,284.9764492485993,212.52953875614583,340.8396591752989,284.9764492485993,284.9764492485993,-5.372745827933626,-5.372745827933626,-5.372745827933626,-5.372745827933626,-5.372745827933626,-5.372745827933626,0.0,0.0,0.0,279.6037034206657
537,2021-04-22,286.2895911568303,215.09074741460805,348.1917339891147,286.2895911568303,286.2895911568303,-5.234624721579934,-5.234624721579934,-5.234624721579934,-5.234624721579934,-5.234624721579934,-5.234624721579934,0.0,0.0,0.0,281.0549664352503
538,2021-04-23,286.9461621109458,219.08713205431593,344.68849254697534,286.9461621109458,286.9461621109458,-5.150004578558962,-5.150004578558962,-5.150004578558962,-5.150004578558962,-5.150004578558962,-5.150004578558962,0.0,0.0,0.0,281.79615753238687
539,2021-04-26,288.91587497329215,215.38290344128066,349.93754159216275,288.91587497329215,288.91587497329215,-4.852502718909296,-4.852502718909296,-4.852502718909296,-4.852502718909296,-4.852502718909296,-4.852502718909296,0.0,0.0,0.0,284.06337225438284
540,2021-04-27,289.5724459274078,221.44254980307417,353.2254946282482,289.5724459274078,289.5724459274078,-4.746767762481933,-4.746767762481933,-4.746767762481933,-4.746767762481933,-4.746767762481933,-4.746767762481933,0.0,0.0,0.0,284.8256781649259
541,2021-04-28,290.22901688152314,216.89585693904084,346.0387315836686,290.22901688152314,290.22901688152314,-4.642437434012342,-4.642437434012342,-4.642437434012342,-4.642437434012342,-4.642437434012342,-4.642437434012342,0.0,0.0,0.0,285.5865794475108
