,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
59,2019-05-16,587.3787179798726,480.97949443507315,632.3830982834997,587.3787179798726,587.3787179798726,-31.875818058041066,-31.875818058041066,-31.875818058041066,-31.875818058041066,-31.875818058041066,-31.875818058041066,0.0,0.0,0.0,555.5028999218315
60,2019-05-17,586.9598464226708,477.0600635306314,629.9076458124757,586.9598464226708,586.9598464226708,-31.57021722427255,-31.57021722427255,-31.57021722427255,-31.57021722427255,-31.57021722427255,-31.57021722427255,0.0,0.0,0.0,555.3896291983982
61,2019-05-20,585.7032317510659,479.12113810040677,634.2412421069112,585.7032317510659,585.7032317510659,-29.01475172057318,-29.01475172057318,-29.01475172057318,-29.01475172057318,-29.01475172057318,-29.01475172057318,0.0,0.0,0.0,556.6884800304928
62,2019-05-21,585.2843601938642,481.3003904861149,632.0991271517587,585.2843601938642,585.2843601938642,-27.612413504785707,-27.612413504785707,-27.612413504785707,-27.612413504785707,-27.612413504785707,-27.612413504785707,0.0,0.0,0.0,557.6719466890786
63,2019-05-22,584.8654886366625,484.19853232888954,636.3974156422347,584.8654886366625,584.8654886366625,-25.950233925325033,-25.950233925325033,-25.950233925325033,-25.950233925325033,-25.950233925325033,-25.950233925325033,0.0,0.0,0.0,558.9152547113374
64,2019-05-23,584.4466170794609,481.7210601760594,638.4811505394506,584.4466170794609,584.4466170794609,-24.04755370301974,-24.04755370301974,-24.04755370301974,-24.04755370301974,-24.04755370301974,-24.04755370301974,0.0,0.0,0.0,560.3990633764412
65,2019-05-24,584.0277455222591,485.5115790091416,634.2889250916311,584.0277455222591,584.0277455222591,-21.929790997485703,-21.929790997485703,-21.929790997485703,-21.929790997485703,-21.929790997485703,-21.929790997485703,0.0,0.0,0.0,562.0979545247734
66,2019-05-27,582.7711308506542,499.4300740332745,639.9039381670592,582.7711308506542,582.7711308506542,-14.615749476297108,-14.615749476297108,-14.615749476297108,-14.615749476297108,-14.615749476297108,-14.615749476297108,0.0,0.0,0.0,568.1553813743571
67,2019-05-28,582.3522592934524,491.2456476890906,645.0742061254647,582.3522592934524,582.3522592934524,-11.986120678848462,-11.986120678848462,-11.986120678848462,-11.986120678848462,-11.986120678848462,-11.986120678848462,0.0,0.0,0.0,570.366138614604
68,2019-05-29,581.9333877362509,501.0078132901688,644.0900844389139,581.9333877362509,581.9333877362509,-9.33065733217578,-9.33065733217578,-9.33065733217578,-9.33065733217578,-9.33065733217578,-9.33065733217578,0.0,0.0,0.0,572.6027304040751
