,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
16,2019-03-08,548.3775702120424,463.5171696348192,543.7772311895806,548.3775702120424,548.3775702120424,-43.90839912340875,-43.90839912340875,-43.90839912340875,-43.90839912340875,-43.90839912340875,-43.90839912340875,0.0,0.0,0.0,504.4691710886337
17,2019-03-11,548.5822101789032,461.82655873937114,543.2062688184744,548.5822101789032,548.5822101789032,-45.670886126708425,-45.670886126708425,-45.670886126708425,-45.670886126708425,-45.670886126708425,-45.670886126708425,0.0,0.0,0.0,502.9113240521948
18,2019-03-12,548.6504235011902,457.9971111875307,545.8716171145198,548.6504235011902,548.6504235011902,-45.83343925318795,-45.83343925318795,-45.83343925318795,-45.83343925318795,-45.83343925318795,-45.83343925318795,0.0,0.0,0.0,502.8169842480022
19,2019-03-13,548.718636823477,461.0763962779194,544.1647720741071,548.718636823477,548.718636823477,-45.79377331773349,-45.79377331773349,-45.79377331773349,-45.79377331773349,-45.79377331773349,-45.79377331773349,0.0,0.0,0.0,502.92486350574353
20,2019-03-14,548.7868501457639,460.1619572760892,547.6719922097806,548.7868501457639,548.7868501457639,-45.56191647856453,-45.56191647856453,-45.56191647856453,-45.56191647856453,-45.56191647856453,-45.56191647856453,0.0,0.0,0.0,503.22493366719937
21,2019-03-15,548.8550634680508,461.96562929084723,545.3205456293986,548.8550634680508,548.8550634680508,-45.150002703157746,-45.150002703157746,-45.150002703157746,-45.150002703157746,-45.150002703157746,-45.150002703157746,0.0,0.0,0.0,503.7050607648931
22,2019-03-18,549.0597034349115,465.44592037068014,549.244931789191,549.0597034349115,549.0597034349115,-42.9788535372933,-42.9788535372933,-42.9788535372933,-42.9788535372933,-42.9788535372933,-42.9788535372933,0.0,0.0,0.0,506.08084989761824
23,2019-03-19,549.1279167571985,465.2548000462001,549.6218537958739,549.1279167571985,549.1279167571985,-41.99679517265114,-41.99679517265114,-41.99679517265114,-41.99679517265114,-41.99679517265114,-41.99679517265114,0.0,0.0,0.0,507.1311215845473
24,2019-03-20,549.1961300794853,462.67458882206324,550.4798021189381,549.1961300794853,549.1961300794853,-40.913552103090794,-40.913552103090794,-40.913552103090794,-40.913552103090794,-40.913552103090794,-40.913552103090794,0.0,0.0,0.0,508.2825779763945
25,2019-03-22,549.3325567240591,473.3839473732952,553.9677091302837,549.3325567240591,549.3325567240591,-38.51034598363227,-38.51034598363227,-38.51034598363227,-38.51034598363227,-38.51034598363227,-38.51034598363227,0.0,0.0,0.0,510.8222107404269
26,2019-03-25,549.5371966909198,471.94878160758753,555.1201501553115,549.5371966909198,549.5371966909198,-34.548447782268795,-34.548447782268795,-34.548447782268795,-34.548447782268795,-34.548447782268795,-34.548447782268795,0.0,0.0,0.0,514.988748908651
27,2019-03-26,549.6054100132068,474.18329718017753,560.0399085459126,549.6054100132068,549.6054100132068,-33.18870970557577,-33.18870970557577,-33.18870970557577,-33.18870970557577,-33.18870970557577,-33.18870970557577,0.0,0.0,0.0,516.416700307631
28,2019-03-27,549.6736233354936,469.8544768642268,563.33219279401,549.6736233354936,549.6736233354936,-31.829515186998393,-31.829515186998393,-31.829515186998393,-31.829515186998393,-31.829515186998393,-31.829515186998393,0.0,0.0,0.0,517.8441081484953
29,2019-03-28,549.7418366577805,475.6774067650615,561.769403498346,549.7418366577805,549.7418366577805,-30.48110072759774,-30.48110072759774,-30.48110072759774,-30.48110072759774,-30.48110072759774,-30.48110072759774,0.0,0.0,0.0,519.2607359301827
30,2019-04-01,550.0146899469282,483.35833042275567,569.3152989179973,550.0146899469282,550.0146899469282,-25.35959671922111,-25.35959671922111,-25.35959671922111,-25.35959671922111,-25.35959671922111,-25.35959671922111,0.0,0.0,0.0,524.6550932277071
31,2019-04-02,550.0829032692151,484.2696710626403,568.2972880425051,550.0829032692151,550.0829032692151,-24.179520093400402,-24.179520093400402,-24.179520093400402,-24.179520093400402,-24.179520093400402,-24.179520093400402,0.0,0.0,0.0,525.9033831758147
32,2019-04-03,550.1511165915019,486.31724842909574,570.0893709190937,550.1511165915019,550.1511165915019,-23.049621961353605,-23.049621961353605,-23.049621961353605,-23.049621961353605,-23.049621961353605,-23.049621961353605,0.0,0.0,0.0,527.1014946301483
33,2019-04-04,550.2193299137888,482.02936301988603,569.9869031269974,550.2193299137888,550.2193299137888,-21.97389565867277,-21.97389565867277,-21.97389565867277,-21.97389565867277,-21.97389565867277,-21.97389565867277,0.0,0.0,0.0,528.245434255116
34,2019-04-05,550.2875432360757,489.35301931078374,573.7800156124941,550.2875432360757,550.2875432360757,-20.955962685206558,-20.955962685206558,-20.955962685206558,-20.955962685206558,-20.955962685206558,-20.955962685206558,0.0,0.0,0.0,529.3315805508691
35,2019-04-08,550.4921832029365,494.0318565584258,577.0261714446036,550.4921832029365,550.4921832029365,-18.281977117636256,-18.281977117636256,-18.281977117636256,-18.281977117636256,-18.281977117636256,-18.281977117636256,0.0,0.0,0.0,532.2102060853002
36,2019-04-09,550.5603965252234,489.6602464501543,575.633863211346,550.5603965252234,550.5603965252234,-17.52781536314757,-17.52781536314757,-17.52781536314757,-17.52781536314757,-17.52781536314757,-17.52781536314757,0.0,0.0,0.0,533.0325811620758
37,2019-04-10,550.6286098475102,491.384871236996,574.7720584156455,550.6286098475102,550.6286098475102,-16.847462073653762,-16.847462073653762,-16.847462073653762,-16.847462073653762,-16.847462073653762,-16.847462073653762,0.0,0.0,0.0,533.7811477738564
38,2019-04-11,550.6968231697972,494.70629123295714,577.3072673957643,550.6968231697972,550.6968231697972,-16.244036470181072,-16.244036470181072,-16.244036470181072,-16.244036470181072,-16.244036470181072,-16.244036470181072,0.0,0.0,0.0,534.4527866996161
39,2019-04-12,550.765036492084,494.12799065787937,576.5172613137247,550.765036492084,550.765036492084,-15.720600682713423,-15.720600682713423,-15.720600682713423,-15.720600682713423,-15.720600682713423,-15.720600682713423,0.0,0.0,0.0,535.0444358093706
40,2019-04-15,550.9696764589448,494.29754421722413,579.7883653054552,550.9696764589448,550.9696764589448,-14.658280618057058,-14.658280618057058,-14.658280618057058,-14.658280618057058,-14.658280618057058,-14.658280618057058,0.0,0.0,0.0,536.3113958408878
41,2019-04-16,551.0378897812316,491.2021717438874,578.286677864313,551.0378897812316,551.0378897812316,-14.481200117512524,-14.481200117512524,-14.481200117512524,-14.481200117512524,-14.481200117512524,-14.481200117512524,0.0,0.0,0.0,536.556689663719
42,2019-04-18,551.1743164258055,495.64412950446336,576.0718783563638,551.1743164258055,551.1743164258055,-14.400639154261409,-14.400639154261409,-14.400639154261409,-14.400639154261409,-14.400639154261409,-14.400639154261409,0.0,0.0,0.0,536.7736772715441
43,2019-04-22,551.4471697149531,495.2601862187642,576.4327634033712,551.4471697149531,551.4471697149531,-15.310167022759481,-15.310167022759481,-15.310167022759481,-15.310167022759481,-15.310167022759481,-15.310167022759481,0.0,0.0,0.0,536.1370026921936
44,2019-04-23,551.51538303724,494.48717859150867,581.0155974266055,551.51538303724,551.51538303724,-15.742059064444557,-15.742059064444557,-15.742059064444557,-15.742059064444557,-15.742059064444557,-15.742059064444557,0.0,0.0,0.0,535.7733239727954
45,2019-04-24,551.5835963595268,494.012623743723,573.0976627965142,551.5835963595268,551.5835963595268,-16.24409308080045,-16.24409308080045,-16.24409308080045,-16.24409308080045,-16.24409308080045,-16.24409308080045,0.0,0.0,0.0,535.3395032787264
