Date,close,daily_return,ma_7,ma_30,volatility_30,rsi_14,anomaly,anomaly_score,is_anomaly
2019-02-12,332.1910400390625,-0.0164262738697821,341.08128574916293,351.498935953776,0.0169734189140899,35.75832363503616,1,0.1564454410732441,0
2019-02-14,331.8533935546875,-0.0010164226113241,339.62025669642856,350.8348114013672,0.0169570041475639,36.77872282217363,1,0.1609036197639594,0
2019-02-15,330.11669921875,-0.0052333179942344,338.17301286969865,350.1562143961589,0.0169652145459608,39.69882906354092,1,0.16621029660910758,0
2019-02-18,326.8362121582031,-0.0099373556936394,335.34054129464283,349.30555318196616,0.016970638361251,46.17831635993674,1,0.17770965214062007,0
2019-02-19,331.177978515625,0.0132842267653019,333.21791294642856,348.5192159016927,0.0171310981624639,47.18750617772066,1,0.1645481855328727,0
2019-02-20,333.0594482421875,0.0056811438218067,331.8533717564174,347.3951894124349,0.0158102174476663,27.931835869795336,1,0.13433897277437562,0
2019-02-21,338.9448547363281,0.0176707387380916,332.0256609235491,346.3998046875,0.0161894075641029,37.245365029967125,1,0.14776790340691626,0
2019-02-22,339.66851806640625,0.0021350473977281,333.0938720703125,345.5169860839844,0.0161894052803613,46.94119958561068,1,0.16647660613912046,0
2019-02-25,343.0936584472656,0.0100837734399328,334.69962419782365,344.7788909912109,0.016348265637262,51.14253223912364,1,0.17609493269549004,0
2019-02-26,335.95391845703125,-0.0208098862058442,335.5335126604353,343.9700419108073,0.0165735013063178,45.67542694281342,1,0.15942005602301146,0
2019-02-27,333.3970947265625,-0.0076106382155377,336.4707815987723,343.0952616373698,0.0166024369153307,35.51109813473482,1,0.15983690872976158,0
2019-02-28,337.8353271484375,0.0133121508617675,337.4218314034598,342.2864125569661,0.0167677253331893,41.73154696118997,1,0.16181931935114097,0
2019-03-01,341.7911376953125,0.0117092862379573,338.6692156110491,341.63193562825523,0.0169584359591454,49.18191487871955,1,0.17038261196576165,0
2019-03-05,350.474609375,0.0254057835970817,340.31632341657365,341.3505249023437,0.0176301920272115,61.806787022566446,1,0.1539111898968452,0
2019-03-06,358.8686218261719,0.0239504153129406,343.0591953822545,341.3585642496745,0.0181927550270332,73.4919076266044,1,0.139716008629728,0
2019-03-07,357.7590637207031,-0.0030918225723457,345.1542532784598,341.4148457845052,0.0181516947137554,72.50620800022058,1,0.15300958808128146,0
