Date,close,daily_return,ma_7,ma_30,volatility_30,rsi_14,anomaly,anomaly_score,is_anomaly
2019-02-12,273.1844482421875,-0.0030427566276932,272.2565612792969,277.6913991292318,0.0170955258526085,59.6179808724678,1,0.11489180170238594,0
2019-02-14,264.0124206542969,-0.0335744865672562,271.5355878557478,277.34470723470054,0.0177341105921579,49.10805693082853,1,0.06775952723986034,0
2019-02-15,267.34771728515625,0.0126331049978389,271.0842067173549,277.0843221028646,0.0178999522315842,46.82022878004823,1,0.1064003007222965,0
2019-02-18,265.54840087890625,-0.0067302478753945,270.3068106515067,276.5021128336588,0.0170436079055565,47.13025510975545,1,0.10822296900638145,0
2019-02-19,266.5577392578125,0.0038009582266944,269.3726806640625,275.8804066975911,0.0169809581975852,45.25714630858829,1,0.10373230413657847,0
2019-02-20,271.2095642089844,0.0174514721055338,268.8397870744978,275.2879577636719,0.0171292130421466,55.90201549235024,1,0.10017354670950718,0
2019-02-21,271.99951171875,0.0029126830835395,268.5514003208705,274.5682434082031,0.0168217212669465,54.06029637529576,1,0.11041853086907344,0
2019-02-22,275.4664611816406,0.0127461606125067,268.87740216936385,273.8821756998698,0.0169369306348921,52.40392531503905,1,0.10784747442160225,0
2019-02-25,278.4505615234375,0.0108328989634391,270.9399937220982,273.3599426269531,0.017082010762934,63.47595404771268,1,0.10167147273888993,0
2019-02-26,276.8707580566406,-0.0056735510180104,272.30042811802457,272.8874471028646,0.0170196843275603,59.0966637495452,1,0.10921265036491523,0
2019-02-27,280.99591064453125,0.0148991992395481,274.5072152273996,272.3725290934245,0.0168838932307116,62.95449875934448,1,0.09969791708831183,0
2019-02-28,279.1527709960937,-0.0065593112875197,276.30650547572543,271.9073486328125,0.0168133974682995,57.894736842105175,1,0.11495899868393422,0
2019-03-01,270.024658203125,-0.0326993450947918,276.1372331891741,271.1934844970703,0.0177437250044505,44.6153372953253,1,0.06595801646727528,0
2019-03-05,270.2001953125,0.0006500780726585,275.88018798828125,271.09693603515626,0.0135667448447316,45.747765103184896,1,0.1022548554605931,0
2019-03-06,271.5606384277344,0.0050349449735258,275.3222133091518,271.0398834228516,0.0136005436413876,48.21248962781057,1,0.09979877725868186,0
2019-03-07,270.024658203125,-0.0056561224539104,274.11851283482144,271.1218017578125,0.0130731631285729,57.95586433488378,1,0.10271940644019412,0
2019-03-08,270.9462890625,0.0034131359169491,273.2721601213728,271.26808675130206,0.0130601274900701,55.08685591426053,1,0.10078976675315698,0
2019-03-11,292.9765319824219,0.0813085242693252,274.9836774553572,272.2086883544922,0.0196020342820373,74.66460809243605,-1,-0.00025954086633883655,1
2019-03-12,308.7751770019531,0.0539246092942322,279.21544974190846,273.5047607421875,0.0214868935219232,79.98759206776761,-1,-0.01495613191055123,1
2019-03-13,296.4434509277344,-0.0399375564899789,282.98956298828125,274.4585286458333,0.0228904609810585,66.16077278007884,1,0.04235617248927959,0
2019-03-14,300.5247497558594,0.0137675459361721,287.32164219447543,275.46934712727864,0.0229466285659227,67.52966417175682,1,0.09993655077851421,0
2019-03-15,296.39959716796875,-0.0137264987034905,290.8700648716518,276.4640757242839,0.0229530580894597,62.76084464458528,1,0.106523874962269,0
2019-03-18,290.2117614746094,-0.0208766670146746,293.7539367675781,277.1735483805339,0.0233648166994649,56.900112187630135,1,0.10816753594911854,0
2019-03-19,295.5657958984375,0.0184487161947657,297.27100917271207,277.9020416259765,0.0233797593228155,60.50295629727496,1,0.11486792513855537,0
2019-03-20,293.152099609375,-0.0081663586333646,297.2960902622768,278.70513712565105,0.023176377252192,56.96330652435672,1,0.12471698420610144,0
2019-03-22,291.00177001953125,-0.0073352010533407,294.7570321219308,279.38828328450523,0.0232497108351788,56.76353916765557,1,0.1255687117793685,0
2019-03-25,287.0081787109375,-0.0137235979984785,293.4091360909598,279.922216796875,0.0234422230511084,60.29801773021561,1,0.11155516432939994,0
2019-03-26,287.7103271484375,0.002446440518363,291.5785042898996,280.4093393961588,0.0234185303759144,60.54995568728832,1,0.12466925477135299,0
2019-03-27,283.0585327148437,-0.0161683262457027,289.6726379394531,280.6799631754557,0.0236310534578729,56.66327457120408,1,0.10667413265561632,0
2019-03-28,289.5974426269531,0.0231009107882884,289.58487810407365,281.1992706298828,0.0239454328525135,60.72116684948698,1,0.09598719731517985,0
2019-04-01,299.1204833984375,0.0328837184648469,290.09269060407365,282.0638051350912,0.024568759066154,64.10367656314733,1,0.06219085460007534,0
2019-04-02,312.8564758300781,0.0459212698360875,292.9076014927455,283.6919403076172,0.0247393437375206,60.85289631149534,1,0.05079670473815068,0
2019-04-03,307.1953125,-0.018095081187173,295.22096470424106,285.0201934814453,0.0250873745250929,49.03017148517953,1,0.10590552383568264,0
2019-04-04,313.1636962890625,0.019428629104041,298.9574672154018,286.6073699951172,0.0251223479315326,61.13385976541812,1,0.10402295768680409,0
2019-04-05,313.0320129394531,-0.0004204936624832,302.5748508998326,288.15651245117186,0.0251458110985686,58.79087549688078,1,0.12070985881494906,0
2019-04-08,311.5399475097656,-0.004766494697065,306.6436244419643,289.5008585611979,0.0251140529528838,61.05059736871763,1,0.1143647169548736,0
2019-04-09,308.5996398925781,-0.009437979433104,309.3582240513393,290.7208628336588,0.0252491385224717,64.0887863797533,1,0.10425467156653112,0
2019-04-10,298.41827392578125,-0.0329921511585074,309.2579084123884,291.4859232584635,0.0261017243304994,52.03502853002445,1,0.06667769030862403,0
2019-04-11,303.99169921875,0.0186765549563996,307.9915117536272,292.337294514974,0.0262219575852882,57.39962984351262,1,0.10128315860182413,0
2019-04-12,300.1297912597656,-0.0127039914869694,306.9821515764509,293.1125956217448,0.0263356796811358,56.088937528678,1,0.11015004059536682,0
