Date,close,daily_return,ma_7,ma_30,volatility_30,rsi_14,anomaly,anomaly_score,is_anomaly
2019-02-12,149.1151885986328,-0.0055681555920893,164.54451206752233,172.83804524739585,0.0370676726604559,28.1657859173574,1,0.16068733029826587,0
2019-02-14,157.02281188964844,0.0530303007046468,161.68177141462053,172.5531748453776,0.0381658938908016,38.62474577634773,1,0.11401611018955515,0
2019-02-15,158.79095458984375,0.0112604192914207,159.6960928780692,172.4091018676758,0.038136978910836,41.4705863540712,1,0.17041217768293165,0
2019-02-18,160.01885986328125,0.0077328414367756,157.50694056919642,172.14551493326823,0.0377588547353992,43.11860379327269,1,0.1788166197662714,0
2019-02-19,160.85382080078125,0.0052178908049549,154.82662745884485,171.76568705240885,0.0374451298017824,42.74133230280146,1,0.17912450417699205,0
2019-02-20,161.88525390625,0.0064122387664398,156.80528913225447,171.26961924235027,0.0371116618608703,42.783498315104126,1,0.17912450417699205,0
2019-02-21,166.69859313964844,0.029733030756377,159.1979261125837,170.83248952229818,0.0374064210977772,41.31421568270882,1,0.16474723054645318,0
2019-02-22,171.21722412109375,0.0271065933811445,162.35535975864954,170.45757293701172,0.0376618547863384,44.77610852758709,1,0.17148118327280376,0
2019-02-25,172.64158630371094,0.0083190355989524,164.58661324637276,170.30858866373697,0.0373234062228265,46.80397658320632,1,0.18201981062649586,0
2019-02-26,179.41954040527344,0.0392602631073994,167.53355407714844,170.3167744954427,0.0379584705339749,54.70143533222242,1,0.15239714360895873,0
2019-02-27,174.2133026123047,-0.02901711698296,169.56133161272322,170.05482432047526,0.038223466589324,49.237930633374745,1,0.1611911299134564,0
2019-02-28,174.31150817871094,0.0005637087692711,171.4838583809989,169.79287414550782,0.0382234939958653,46.20785272807797,1,0.1760383771507824,0
2019-03-01,177.11111450195312,0.0160609379867904,173.6589813232422,169.64225311279296,0.0383422118086593,85.3222767070502,1,0.12517821421570235,0
2019-03-05,190.617919921875,0.0762617606348636,177.0760280064174,169.99424896240234,0.0407451543272022,88.54755261302029,1,0.05576511896549774,0
2019-03-06,185.4607696533203,-0.0270549079051347,179.11082022530692,170.2332784016927,0.0410491339680972,81.84166806138768,1,0.12384359613418439,0
2019-03-07,185.95193481445312,0.0026483507107779,181.0122985839844,170.5099629720052,0.041034668377472,79.12959334089064,1,0.14165073508960485,0
2019-03-08,177.99517822265625,-0.0427893186469734,180.80881827218192,170.54106903076172,0.0418490802009033,67.1943693497997,1,0.13348268882109188,0
2019-03-11,178.63369750976562,0.0035872841808706,181.4403032575335,170.75226694742838,0.0415147224680826,66.84444383077434,1,0.16921027326205623,0
2019-03-12,181.53152465820312,0.0162221752605165,182.4717341831752,171.13045806884764,0.0415006595708394,68.03770745971134,1,0.16167595210642943,0
2019-03-13,178.48634338378906,-0.0167749446281999,182.6681954520089,171.43824971516926,0.0416317296100751,63.99005751774846,1,0.16103849004750598,0
2019-03-14,176.37437438964844,-0.0118326643602046,180.63340323311945,171.63307495117186,0.0417038248151923,58.542925874511766,1,0.16490188684826912,0
2019-03-15,176.81640625,0.0025062136258808,179.39849417550224,171.8098907470703,0.0416980164095481,55.32709824503131,1,0.16933711053972716,0
2019-03-18,179.026611328125,0.0124999999999999,178.40916224888392,171.84427185058593,0.0412001940580625,55.98525602424717,1,0.16482433971304394,0
2019-03-19,179.6160125732422,0.0032922549376579,178.64071001325334,171.8835642496745,0.0412014105013953,50.20834331146128,1,0.17350006158861375,0
2019-03-20,177.01287841796875,-0.0144927733222668,178.40916442871094,171.88192698160807,0.041270019265007,53.14220438808766,1,0.1646235732609702,0
2019-03-22,172.29776000976562,-0.0266371489483925,177.09005519321985,171.86882883707682,0.0413131692036438,47.95204571969129,1,0.16108148169455677,0
