Date,close,daily_return,ma_7,ma_30,volatility_30,rsi_14,anomaly,anomaly_score,is_anomaly
2019-02-12,614.6500244140625,-0.0161903597963023,621.5591953822544,590.6218770345052,0.0125568160712692,66.21615461997453,1,0.14458936846555537,0
2019-02-14,606.1318359375,-0.0138585994276706,619.7046247209821,592.6601338704427,0.012979996462433,55.27158514053363,1,0.1704903697303618,0
2019-02-15,607.6881713867188,0.0025676517169099,618.1952427455357,594.7475504557292,0.0129651278863037,57.57183966752083,1,0.1804521265612588,0
2019-02-18,606.9510498046875,-0.0012129931381569,615.5918753487723,597.0303304036458,0.0126557331839882,58.7216928990877,1,0.179538197170509,0
2019-02-19,593.23193359375,-0.0226033322050471,610.9467250279018,598.5666381835938,0.0133414078664002,48.03914963117618,1,0.15416409277544718,0
2019-02-20,606.6643676757812,0.022642803465853,608.5832257952009,600.5954956054687,0.0137811335928329,56.967935511757545,1,0.1542748402906574,0
2019-02-21,600.726318359375,-0.0097880304708776,605.1491001674107,602.262148030599,0.0139536658552477,41.035803345075536,1,0.1752082363985767,0
2019-02-22,601.9548950195312,0.0020451520477937,603.3355102539062,603.8720031738281,0.0139476234695181,36.814018900189325,1,0.16942005730174048,0
2019-02-25,618.2946166992188,0.0271444286189537,605.0730503627232,605.92333984375,0.0146302322916817,49.51257174150832,1,0.14478209203148973,0
2019-02-26,608.1385498046875,-0.016425934530612,605.1373901367188,607.1365356445312,0.0143864378134785,44.58092046104799,1,0.16281570582004307,0
2019-02-27,602.2005615234375,-0.0097642030474093,604.4587489536831,607.4811482747396,0.013112038057911,37.5610945768835,1,0.17040864624401098,0
2019-02-28,601.4224853515625,-0.0012920548760476,605.6288277762277,607.5228698730468,0.0128691603303817,36.8585120982447,1,0.17347217487843974,0
2019-03-01,607.6470947265625,0.0103498115328384,605.7692173549107,607.8657511393229,0.012966834951675,41.91493949618204,1,0.16930836203861094,0
2019-03-05,599.9481811523438,-0.0126700409514558,605.6580548967634,608.0171712239584,0.0131766752921754,37.8799928460713,1,0.16782777944841482,0
2019-03-06,599.9481811523438,0.0,605.3713814871652,607.7871012369792,0.0126848799106127,42.03283382054188,1,0.17801135747821928,0
2019-03-07,592.12646484375,-0.0130373198124715,601.633074079241,607.2868021647135,0.0128944519702833,42.35253575708776,1,0.1704672837967972,0
2019-03-08,583.4443969726562,-0.0146625229348341,598.1053379603794,606.8690856933594,0.0127360849410325,37.71776303176851,1,0.15853085828399865,0
2019-03-11,582.5436401367188,-0.0015438606328406,595.2972063337054,606.3025817871094,0.0126753985550219,37.65533055379082,1,0.17043847037472998,0
2019-03-12,579.021728515625,-0.0060457472684229,592.0970982142857,605.6637329101562,0.0127084227619283,41.986204237859866,1,0.1707348686135614,0
2019-03-13,580.2503662109375,0.0021219198430812,588.1832798549107,605.1313598632812,0.0127133392075184,32.72625816953027,1,0.1453104867868077,0
2019-03-14,580.1683959960938,-0.0001412669764933,585.3575962611607,604.5976196289063,0.0127131968333783,35.440773838598034,1,0.16147024198736792,0
2019-03-15,588.5224609375,0.0143993795578318,583.7253505161831,604.3969502766927,0.0130060633176859,41.3591671895159,1,0.1538557661671769,0
2019-03-18,581.68359375,-0.0116204013294681,582.2335117885044,603.3226440429687,0.0115836187049375,23.169163962716357,1,0.10568130978557844,0
2019-03-19,591.5529174804688,0.0169668249827077,583.3918718610491,602.3725524902344,0.0118924247507266,37.79371509220554,1,0.13740905905489986,0
2019-03-20,605.23095703125,0.0231222586290986,586.6329171316964,601.9097900390625,0.0127136084454946,52.00213884076765,1,0.14450251968059863,0
2019-03-22,608.6300659179688,0.0056162178210312,590.8626796177456,601.5889973958333,0.0127643261984014,54.60254258625407,1,0.17918731100503466,0
2019-03-25,602.2005615234375,-0.0105638954671651,593.9984218052456,600.8231953938802,0.0126982027839861,46.53108634265882,1,0.17407457340733767,0
2019-03-26,596.0577392578125,-0.0102006252702339,596.268327985491,599.8335205078125,0.0127970518225909,47.47205783320603,1,0.17762818168105166,0
2019-03-27,597.6548461914062,0.0026794500404985,597.5729544503348,598.9817199707031,0.0128104558591903,48.54013067100993,1,0.18350506486392715,0
2019-03-28,604.2891845703125,0.0111006183940178,600.8023245675223,598.2991861979167,0.0129937421018882,57.86126702444766,1,0.17966943129031837,0
2019-04-01,618.45849609375,0.0234478985976105,604.645978655134,598.4261352539063,0.0134075985696804,71.13209979776697,1,0.12970489972727278,0
2019-04-02,621.9802856445312,0.0056944638533147,607.0387398856027,598.9544169108073,0.0131691026153575,73.07132532736122,1,0.1559693516511928,0
2019-04-03,616.9842529296875,-0.0080324615267614,608.232195172991,599.2642862955729,0.0132658916410402,71.83236921176041,1,0.16134626511676897,0
2019-04-04,612.5614013671875,-0.0071684999114621,609.7123151506696,599.4512980143229,0.0133381800365167,67.92366333643469,1,0.1692193510100829,0
2019-04-05,621.8984985351562,0.015242712236078,613.4038521902902,600.4068501790365,0.0128697597599042,70.99305457470784,1,0.15165297071590134,0
2019-04-08,628.4098510742188,0.0104701210155671,617.7974243164062,601.1316996256511,0.0123672863482435,70.44510170383408,1,0.15975299769181556,0
2019-04-09,622.9630737304688,-0.008667555631789,620.4651227678571,601.8729248046875,0.0123344561891982,71.46497009351846,1,0.15801477716708023,0
2019-04-10,616.492919921875,-0.0103860952300892,620.184326171875,602.3575256347656,0.0125155396260581,63.44383402457954,1,0.17432950829734828,0
2019-04-11,608.3023071289062,-0.0132858180982949,618.2303292410714,602.0244486490885,0.0117417155052624,51.759705639828425,1,0.16035774033873595,0
2019-04-12,612.4385375976562,0.0067996297569088,617.5809413364956,602.1677815755208,0.0114149747899799,52.16375729077808,1,0.16195914471370337,0
2019-04-15,595.8529663085938,-0.0270812012485707,615.1940220424107,601.9561950683594,0.0123415639845867,46.76677732270422,1,0.142774544421076,0
2019-04-16,593.0682983398438,-0.0046734146277754,611.075422014509,601.6777221679688,0.0123665444879055,48.42335541796741,1,0.18113931600731803,0
2019-04-18,587.2939453125,-0.0097364048011125,605.2017211914062,600.9992838541667,0.0123085076960448,44.7662247249349,1,0.17702356498010846,0
2019-04-22,590.5701293945312,0.0055784400778864,600.5741577148438,600.6866821289062,0.0121651349977445,42.82648672006597,1,0.16651428224043568,0
2019-04-23,596.4262084960938,0.0099159757835471,597.7074846540179,600.5692830403646,0.0123117115737334,37.38268822488628,1,0.15600223820803355,0
2019-04-24,603.1834106445312,0.0113294856131087,596.9762137276786,600.9378479003906,0.0122338695043852,39.62016647208073,1,0.15680538131463084,0
2019-04-25,596.712890625,-0.0107272844467276,594.7296927315848,601.3801310221354,0.0120837650324601,38.985308261201205,1,0.16404344379944674,0
2019-04-26,604.4528198242188,0.0129709435154181,595.9582432338169,602.1104370117188,0.0122749090466565,45.74739900268694,1,0.16895189464451776,0
2019-04-30,615.3870239257812,0.0180894252503318,599.1466326032366,603.3226135253906,0.0125640896073151,46.64127886036958,1,0.16034398132224942,0
2019-05-02,598.5557861328125,-0.0273506543664117,600.7554670061384,603.9327941894531,0.0136668901849264,36.08250414711665,1,0.132571293217843,0
2019-05-03,592.6585693359375,-0.0098524096391684,601.0538155691964,604.3491333007812,0.0138121810977637,35.93160019834242,1,0.1655511185625988,0
2019-05-06,588.3997192382812,-0.0071860094800083,599.9071742466518,604.3450419108073,0.0136406179606848,36.6847855958852,1,0.16767303171769138,0
2019-05-07,593.436767578125,0.0085605892986566,598.5147966657366,604.7368143717448,0.0135408056731901,42.73713013507863,1,0.16658879682951616,0
2019-05-08,589.1776733398438,-0.00717699756903,597.4383370535714,604.6576395670573,0.0132586318256594,38.64904630854094,1,0.17122278820638392,0
2019-05-09,590.5701293945312,0.0023633890381387,595.455095563616,604.1689453125,0.0125292688215249,46.97324690729436,1,0.1775859635193554,0
2019-05-10,587.1301879882812,-0.0058247805553198,591.4184047154018,603.4522827148437,0.0125031887733073,46.623169451710176,1,0.17354592107017613,0
2019-05-13,589.4644775390625,0.0039757614214648,590.119646344866,603.0277465820312,0.012406010563784,51.284577984236265,1,0.17753720736175377,0
2019-05-14,584.6729736328125,-0.0081285710824405,588.9788469587054,602.6482543945312,0.0123566042428255,46.57140403557942,1,0.17308464578212407,0
2019-05-15,586.515869140625,0.003152010766569,588.7097255161831,602.2769551595052,0.0123611880010748,43.95610694836834,1,0.17408120463203297,0
2019-05-16,600.4396362304688,0.0237397960096887,589.7101353236607,602.1486368815105,0.0129723518526235,48.46119826218164,1,0.14728265073016078,0
2019-05-17,592.9044189453125,-0.0125495001170509,590.2425275530134,601.2968343098959,0.0123667997681831,47.88928684022878,1,0.17077078891355368,0
2019-05-20,591.6758422851562,-0.0020721327433209,590.4004865373884,600.2866861979167,0.0122957353192933,42.367971276989806,1,0.17341803994897292,0
2019-05-21,580.9464721679688,-0.0181338654553627,589.5170985630581,599.0854268391927,0.0126124640694308,29.37727690031636,1,0.11340414675207694,0
2019-05-22,581.3150024414062,0.0006343618407083,588.3528878348214,598.0438802083333,0.0125810647655606,37.141181922552015,1,0.16553739423174768,0
2019-05-23,574.1892700195312,-0.0122579537633612,586.8552158900669,596.4535725911459,0.0123053574115554,36.47280130103864,1,0.15692764564837408,0
2019-05-24,580.8646240234375,0.0116257031478126,586.0478951590402,594.8687316894532,0.0123493587304135,44.669855269440966,1,0.16269628826701077,0
2019-05-27,579.96337890625,-0.0015515579360727,583.1227155412946,593.4354085286458,0.0122959327915781,39.87693543742124,1,0.16539134330052624,0
2019-05-28,596.3443603515625,0.0282448548323952,583.6141357421875,592.7637898763021,0.0133945215553928,54.55491272973567,1,0.13707979817486554,0
2019-05-29,596.0986328125,-0.0004120564482535,584.2459629603794,592.3570007324219,0.0131927159836391,53.565712099226936,1,0.17967115019626329,0
2019-05-30,600.8082275390625,0.0079006970781694,587.0833565848214,591.9693237304688,0.0132154981120991,58.67975376101619,1,0.16400666558240068,0
